time,e,n,u,do,label
2014-10-15,0.35800000000000004,3.0279999999999996,1.5619999999999998,56945.0,0.0
2014-10-16,-0.476,0.22599999999999998,1.6119999999999999,56946.0,0.0
2014-10-17,0.75,2.6319999999999997,2.621,56947.0,0.0
2014-10-18,-0.868,1.654,2.392,56948.0,0.0
2014-10-19,-0.19099999999999995,0.4019999999999999,2.365,56949.0,0.0
2014-10-20,-0.133,1.1680000000000001,2.893,56950.0,0.0
2014-10-21,0.040000000000000036,-0.76,2.011,56951.0,0.0
2014-10-22,0.738,0.3320000000000001,1.1219999999999999,56952.0,0.0
2014-10-23,0.203,-0.3939999999999999,1.236,56953.0,0.0
2014-10-24,-0.014999999999999958,0.8330000000000002,1.289,56954.0,0.0
2014-10-25,0.16000000000000003,0.8610000000000002,1.652,56955.0,0.0
2014-10-26,-0.7060000000000001,2.054,-0.4770000000000001,56956.0,0.0
2014-10-27,0.486,1.7610000000000001,1.668,56957.0,0.0
2014-10-28,1.24,1.8730000000000002,2.325,56958.0,0.0
2014-10-29,0.666,2.315,2.4459999999999997,56959.0,0.0
2014-10-30,-0.14200000000000002,0.8090000000000002,1.081,56960.0,0.0
2014-10-31,0.8320000000000001,1.166,2.1029999999999998,56961.0,0.0
2014-11-01,0.35800000000000004,0.6869999999999998,1.561,56962.0,0.0
2014-11-02,-0.03999999999999998,2.342,1.032,56963.0,0.0
2014-11-03,-0.0010000000000000009,-0.256,0.695,56964.0,0.0
2014-11-04,-0.471,1.6920000000000002,1.702,56965.0,0.0
2014-11-05,0.698,-0.09200000000000008,2.162,56966.0,0.0
2014-11-06,0.666,1.827,1.2029999999999998,56967.0,0.0
2014-11-07,1.04,0.5840000000000001,1.4889999999999999,56968.0,0.0
2014-11-08,1.157,0.4019999999999999,1.646,56969.0,0.0
2014-11-09,0.6910000000000001,1.907,1.097,56970.0,0.0
2014-11-10,0.14600000000000002,1.415,2.442,56971.0,0.0
2014-11-11,1.501,1.061,0.44499999999999995,56972.0,0.0
2014-11-12,-0.057999999999999996,1.4060000000000001,1.387,56973.0,0.0
2014-11-13,-0.761,1.5659999999999998,1.898,56974.0,0.0
2014-11-14,-0.22299999999999998,-0.629,0.9299999999999999,56975.0,0.0
2014-11-15,0.6859999999999999,1.2000000000000002,1.928,56976.0,0.0
2014-11-16,0.861,0.41300000000000003,-0.02400000000000002,56977.0,0.0
2014-11-17,-0.7619999999999999,0.8660000000000001,1.429,56978.0,0.0
2014-11-18,0.315,0.5499999999999998,1.541,56979.0,0.0
2014-11-19,0.611,0.33000000000000007,1.8639999999999999,56980.0,0.0
2014-11-20,0.19600000000000004,1.9969999999999999,2.7199999999999998,56981.0,0.0
2014-11-21,2.151,2.435,1.434,56982.0,0.0
2014-11-22,1.1760000000000002,2.142,1.523,56983.0,0.0
2014-11-23,-1.1800000000000002,0.18700000000000006,0.612,56984.0,0.0
2014-11-24,0.09900000000000003,0.9580000000000002,2.824,56985.0,0.0
2014-11-25,-0.14400000000000002,1.883,1.763,56986.0,0.0
2014-11-26,0.03400000000000003,1.4849999999999999,2.057,56987.0,0.0
2014-11-27,0.33,2.028,1.17,56988.0,0.0
2014-11-28,-1.475,1.912,2.126,56989.0,0.0
2014-11-29,-1.408,0.482,0.589,56990.0,0.0
2014-11-30,-0.44599999999999995,1.041,1.267,56991.0,0.0
2014-12-01,0.261,0.09200000000000008,1.5899999999999999,56992.0,0.0
2014-12-02,-1.955,-0.30600000000000005,1.439,56993.0,0.0
2014-12-03,0.9550000000000001,2.489,2.3120000000000003,56994.0,0.0
2014-12-04,0.21600000000000003,1.661,0.235,56995.0,0.0
2014-12-05,-0.31499999999999995,0.8159999999999998,1.96,56996.0,0.0
2014-12-06,-0.377,1.601,0.358,56997.0,0.0
2014-12-07,0.21300000000000002,-0.698,1.7189999999999999,56998.0,0.0
2014-12-08,-1.169,0.9420000000000002,0.11399999999999988,56999.0,0.0
2014-12-09,-0.056999999999999995,0.07099999999999995,1.132,57000.0,0.0
2014-12-10,-0.22499999999999998,1.5950000000000002,1.1019999999999999,57001.0,0.0
2014-12-11,-0.7599999999999999,1.4329999999999998,0.947,57002.0,0.0
2014-12-12,0.29300000000000004,0.6789999999999998,1.3419999999999999,57003.0,0.0
2014-12-13,-0.128,2.054,0.986,57004.0,0.0
2014-12-14,0.639,-0.2609999999999999,0.8699999999999999,57005.0,0.0
2014-12-15,-0.276,1.3399999999999999,2.179,57006.0,0.0
2014-12-16,0.029000000000000026,0.8069999999999999,2.0549999999999997,57007.0,0.0
2014-12-17,0.971,0.3320000000000001,1.651,57008.0,0.0
2014-12-18,1.6230000000000002,2.5309999999999997,2.355,57009.0,0.0
2014-12-19,-0.362,0.827,1.171,57010.0,0.0
2014-12-20,1.537,-0.29400000000000004,1.2049999999999998,57011.0,0.0
2014-12-21,-0.842,0.9750000000000001,1.678,57012.0,0.0
2014-12-22,0.13,-0.05499999999999994,1.605,57013.0,0.0
2014-12-23,-0.11599999999999999,0.895,2.3659999999999997,57014.0,0.0
2014-12-24,-0.7739999999999999,0.3859999999999999,1.718,57015.0,0.0
2014-12-25,-1.3529999999999998,2.513,2.007,57016.0,0.0
2014-12-26,1.008,2.436,1.819,57017.0,0.0
2014-12-27,1.3940000000000001,1.4340000000000002,1.647,57018.0,0.0
2014-12-28,-0.383,0.9260000000000002,1.859,57019.0,0.0
2014-12-29,0.343,1.826,1.5459999999999998,57020.0,0.0
2014-12-30,1.1219999999999999,2.098,1.514,57021.0,0.0
2014-12-31,1.295,-0.252,2.03,57022.0,0.0
2015-01-01,1.046,3.1289999999999996,1.41,57023.0,0.0
2015-01-02,-0.6369999999999999,1.745,2.801,57024.0,0.0
2015-01-03,0.386,1.593,3.4000000000000004,57025.0,0.0
2015-01-04,-1.3410000000000002,0.9740000000000002,1.353,57026.0,0.0
2015-01-05,-0.066,2.136,1.2129999999999999,57027.0,0.0
2015-01-06,1.2610000000000001,2.091,1.1099999999999999,57028.0,0.0
2015-01-07,-0.481,0.45999999999999996,0.832,57029.0,0.0
2015-01-08,-1.181,1.65,1.576,57030.0,0.0
2015-01-09,-0.6189999999999999,1.117,1.7189999999999999,57031.0,0.0
2015-01-10,1.078,2.5490000000000004,0.8619999999999999,57032.0,0.0
2015-01-11,-0.17099999999999993,1.8239999999999998,1.797,57033.0,0.0
2015-01-12,-0.006999999999999951,1.0499999999999998,2.022,57034.0,0.0
2015-01-13,1.048,1.432,3.059,57035.0,0.0
2015-01-14,-0.4169999999999999,0.014000000000000012,1.3519999999999999,57036.0,0.0
2015-01-15,-0.733,0.895,2.721,57037.0,0.0
2015-01-16,0.138,1.251,1.552,57038.0,0.0
2015-01-17,0.14,-1.1059999999999999,1.621,57039.0,0.0
2015-01-18,-0.805,0.7709999999999999,2.448,57040.0,0.0
2015-01-19,0.926,0.33299999999999996,1.744,57041.0,0.0
2015-01-20,0.672,0.32600000000000007,-0.01100000000000012,57042.0,0.0
2015-01-21,-0.065,0.492,1.113,57043.0,0.0
2015-01-22,-0.33499999999999996,2.163,1.3659999999999999,57044.0,0.0
2015-01-23,-0.699,1.8730000000000002,1.2449999999999999,57045.0,0.0
2015-01-24,0.40900000000000003,0.8889999999999998,1.15,57046.0,0.0
2015-01-25,0.315,1.476,0.9229999999999999,57047.0,0.0
2015-01-26,0.8320000000000001,1.593,1.3199999999999998,57048.0,0.0
2015-01-27,0.24100000000000002,2.239,2.134,57049.0,0.0
2015-01-28,0.55,1.3639999999999999,1.158,57050.0,0.0
2015-01-29,0.29900000000000004,1.7810000000000001,1.7389999999999999,57051.0,0.0
2015-01-30,1.403,0.7069999999999999,1.527,57052.0,0.0
2015-01-31,-0.7779999999999999,0.397,-0.9080000000000001,57053.0,0.0
2015-02-01,-0.134,1.528,1.979,57054.0,0.0
2015-02-02,0.395,1.884,0.861,57055.0,0.0
2015-02-03,1.584,1.7400000000000002,0.8659999999999999,57056.0,0.0
2015-02-04,0.804,1.799,2.673,57057.0,0.0
2015-02-05,0.554,2.415,2.067,57058.0,0.0
2015-02-06,-0.896,0.6859999999999999,2.269,57059.0,0.0
2015-02-07,1.396,3.151,2.863,57060.0,0.0
2015-02-08,-0.504,1.134,1.38,57061.0,0.0
2015-02-09,-0.66,4.304,0.19500000000000006,57062.0,0.0
2015-02-10,-0.66,2.692,1.526,57063.0,0.0
2015-02-11,0.017000000000000015,3.0330000000000004,1.935,57064.0,0.0
2015-02-12,-0.22399999999999998,3.242,0.594,57065.0,0.0
2015-02-13,-0.122,2.438,2.108,57066.0,0.0
2015-02-14,-0.36,1.109,1.8639999999999999,57067.0,0.0
2015-02-15,-0.4,0.33099999999999996,0.32099999999999995,57068.0,0.0
2015-02-16,-0.45699999999999996,2.5839999999999996,1.389,57069.0,0.0
2015-02-17,0.29900000000000004,1.802,1.244,57070.0,0.0
2015-02-18,1.074,2.662,1.388,57071.0,0.0
2015-02-19,-0.17299999999999993,1.334,2.077,57072.0,0.0
2015-02-20,0.17200000000000001,2.952,3.008,57073.0,0.0
2015-02-21,0.806,1.354,1.678,57074.0,0.0
2015-02-22,0.379,0.847,1.789,57075.0,0.0
2015-02-23,0.451,2.06,2.545,57076.0,0.0
2015-02-24,-0.006000000000000005,1.5339999999999998,1.175,57077.0,0.0
2015-02-25,0.679,0.2929999999999999,2.038,57078.0,0.0
2015-02-26,-0.7559999999999999,0.8010000000000002,0.611,57079.0,0.0
2015-02-27,-0.32799999999999996,0.7599999999999998,2.2880000000000003,57080.0,0.0
2015-02-28,-0.7739999999999999,0.3360000000000001,2.758,57081.0,0.0
2015-03-01,0.501,2.022,0.774,57082.0,0.0
2015-03-02,-1.302,0.19900000000000007,-0.7410000000000001,57083.0,0.0
2015-03-03,-1.456,0.365,1.946,57084.0,0.0
2015-03-04,0.10300000000000004,1.7229999999999999,1.9409999999999998,57085.0,0.0
2015-03-05,-1.2349999999999999,1.6840000000000002,1.7229999999999999,57086.0,0.0
2015-03-06,0.006000000000000005,1.3690000000000002,1.438,57087.0,0.0
2015-03-07,-0.29799999999999993,1.7639999999999998,-0.381,57088.0,0.0
2015-03-08,1.355,2.168,-0.0030000000000001137,57089.0,0.0
2015-03-09,-0.10499999999999998,1.3599999999999999,0.133,57090.0,0.0
2015-03-10,1.169,1.4929999999999999,-0.30200000000000005,57091.0,0.0
2015-03-11,-0.365,2.074,1.834,57092.0,0.0
2015-03-12,0.08700000000000002,1.2109999999999999,-0.772,57093.0,0.0
2015-03-13,0.168,1.634,1.401,57094.0,0.0
2015-03-14,-0.024999999999999967,0.6269999999999998,0.885,57095.0,0.0
2015-03-15,0.778,0.8029999999999999,1.7530000000000001,57096.0,0.0
2015-03-16,0.652,1.238,1.5819999999999999,57097.0,0.0
2015-03-17,0.47200000000000003,0.7530000000000001,2.105,57098.0,0.0
2015-03-18,0.528,2.317,1.198,57099.0,0.0
2015-03-19,-0.6,0.359,1.714,57100.0,0.0
2015-03-20,1.488,0.4790000000000001,0.5279999999999999,57101.0,0.0
2015-03-21,0.561,2.212,1.3499999999999999,57102.0,0.0
2015-03-22,-1.532,1.447,0.972,57103.0,0.0
2015-03-23,-0.358,1.7599999999999998,1.681,57104.0,0.0
2015-03-24,0.21500000000000002,1.5,1.398,57105.0,0.0
2015-03-25,1.951,1.5350000000000001,-0.17200000000000015,57106.0,0.0
2015-03-26,-0.20799999999999996,1.96,1.443,57107.0,0.0
2015-03-27,-0.898,1.1440000000000001,1.884,57108.0,0.0
2015-03-28,-1.496,2.412,0.369,57109.0,0.0
2015-03-29,0.972,0.601,1.252,57110.0,0.0
2015-03-30,-0.043999999999999984,1.165,1.363,57111.0,0.0
2015-03-31,-0.21099999999999997,1.186,0.08699999999999997,57112.0,0.0
2015-04-01,0.24300000000000002,2.048,0.44899999999999995,57113.0,0.0
2015-04-02,-1.045,1.697,2.541,57114.0,0.0
2015-04-03,1.7690000000000001,0.6579999999999999,1.386,57115.0,0.0
2015-04-04,0.441,1.665,1.536,57116.0,0.0
2015-04-05,0.028000000000000025,1.3809999999999998,0.706,57117.0,0.0
2015-04-06,-0.10499999999999998,0.478,0.385,57118.0,0.0
2015-04-07,0.23600000000000002,1.77,1.696,57119.0,0.0
2015-04-08,1.064,2.083,1.278,57120.0,0.0
2015-04-09,-0.6249999999999999,1.585,0.6849999999999999,57121.0,0.0
2015-04-10,0.09000000000000002,2.177,0.30799999999999994,57122.0,0.0
2015-04-11,-0.276,1.7160000000000002,1.534,57123.0,0.0
2015-04-12,-0.122,1.5699999999999998,-0.5569999999999999,57124.0,0.0
2015-04-13,-0.237,0.7989999999999999,1.193,57125.0,0.0
2015-04-14,0.341,2.046,0.938,57126.0,0.0
2015-04-15,-0.57,1.794,1.5659999999999998,57127.0,0.0
2015-04-16,0.499,0.45799999999999996,1.054,57128.0,0.0
2015-04-17,0.605,0.633,2.163,57129.0,0.0
2015-04-18,-0.6749999999999999,1.432,2.678,57130.0,0.0
2015-04-19,-0.18799999999999994,1.0899999999999999,2.206,57131.0,0.0
2015-04-20,0.5760000000000001,0.7000000000000002,1.748,57132.0,0.0
2015-04-21,1.5150000000000001,0.6269999999999998,0.616,57133.0,0.0
2015-04-22,0.659,0.7480000000000002,1.688,57134.0,0.0
2015-04-23,0.133,1.6269999999999998,1.6829999999999998,57135.0,0.0
2015-04-24,0.14,1.342,0.954,57136.0,0.0
2015-04-25,0.29700000000000004,2.215,0.585,57137.0,0.0
2015-04-26,1.153,2.258,0.6679999999999999,57138.0,0.0
2015-04-27,-0.497,2.227,1.638,57139.0,0.0
2015-04-28,0.708,1.6629999999999998,1.597,57140.0,0.0
2015-04-29,1.006,1.758,1.6159999999999999,57141.0,0.0
2015-04-30,-1.3780000000000001,2.63,2.2009999999999996,57142.0,0.0
2015-05-01,0.754,2.303,3.33,57143.0,0.0
2015-05-02,0.067,1.7519999999999998,1.178,57144.0,0.0
2015-05-03,0.267,2.415,1.9929999999999999,57145.0,0.0
2015-05-04,0.5900000000000001,0.5609999999999999,2.604,57146.0,0.0
2015-05-05,-0.701,1.4289999999999998,3.6189999999999998,57147.0,0.0
2015-05-06,1.002,1.7850000000000001,2.678,57148.0,0.0
2015-05-07,-1.2650000000000001,2.609,2.867,57149.0,0.0
2015-05-08,-0.995,2.19,0.8039999999999999,57150.0,0.0
2015-05-09,-1.3609999999999998,1.3860000000000001,0.5149999999999999,57151.0,0.0
2015-05-10,0.635,-0.4710000000000001,2.2729999999999997,57152.0,0.0
2015-05-11,0.8069999999999999,1.767,2.332,57153.0,0.0
2015-05-12,0.36400000000000005,1.7440000000000002,1.645,57154.0,0.0
2015-05-13,-0.567,1.0699999999999998,2.638,57155.0,0.0
2015-05-14,-1.537,1.154,2.61,57156.0,0.0
2015-05-15,-0.378,1.6389999999999998,2.19,57157.0,0.0
2015-05-16,1.572,2.9610000000000003,2.331,57158.0,0.0
2015-05-17,-1.5150000000000001,1.411,1.701,57159.0,0.0
2015-05-18,0.512,2.265,2.474,57160.0,0.0
2015-05-19,0.316,1.951,2.541,57161.0,0.0
2015-05-20,0.329,1.3399999999999999,3.582,57162.0,0.0
2015-05-21,-0.22899999999999998,2.439,1.188,57163.0,0.0
2015-05-22,0.796,1.762,2.3499999999999996,57164.0,0.0
2015-05-23,1.0110000000000001,1.0590000000000002,2.731,57165.0,0.0
2015-05-24,0.401,0.9670000000000001,1.629,57166.0,0.0
2015-05-25,0.43200000000000005,1.7149999999999999,1.685,57167.0,0.0
2015-05-26,-0.8549999999999999,2.784,1.766,57168.0,0.0
2015-05-27,-1.1760000000000002,1.533,1.914,57169.0,0.0
2015-05-28,0.08200000000000002,2.317,2.502,57170.0,0.0
2015-05-29,-0.521,1.1440000000000001,2.308,57171.0,0.0
2015-05-30,0.406,2.281,2.4450000000000003,57172.0,0.0
2015-05-31,-0.6169999999999999,1.624,3.364,57173.0,0.0
2015-06-01,0.607,0.2549999999999999,1.9249999999999998,57174.0,0.0
2015-06-02,0.513,-0.31699999999999995,1.782,57175.0,0.0
2015-06-03,0.47700000000000004,1.266,2.162,57176.0,0.0
2015-06-04,-1.2810000000000001,-0.712,2.6959999999999997,57177.0,0.0
2015-06-05,0.006000000000000005,0.9089999999999998,1.2129999999999999,57178.0,0.0
2015-06-06,-0.10599999999999998,1.71,0.379,57179.0,0.0
2015-06-07,-0.87,3.0839999999999996,1.884,57180.0,0.0
2015-06-08,0.11400000000000005,0.8090000000000002,2.94,57181.0,0.0
2015-06-09,-0.8849999999999999,0.472,1.885,57182.0,0.0
2015-06-10,1.517,0.31499999999999995,2.884,57183.0,0.0
2015-06-11,0.458,0.8759999999999999,2.649,57184.0,0.0
2015-06-12,1.2429999999999999,0.6030000000000002,2.4130000000000003,57185.0,0.0
2015-06-13,0.24200000000000002,1.7400000000000002,2.577,57186.0,0.0
2015-06-14,-0.21699999999999997,1.8929999999999998,2.232,57187.0,0.0
2015-06-15,-1.068,1.311,2.6470000000000002,57188.0,0.0
2015-06-16,0.8320000000000001,0.5550000000000002,1.157,57189.0,0.0
2015-06-17,0.603,0.6459999999999999,1.881,57190.0,0.0
2015-06-18,-0.18999999999999995,-0.361,2.1029999999999998,57191.0,0.0
2015-06-19,0.439,0.8370000000000002,2.646,57192.0,0.0
2015-06-20,-0.644,0.43500000000000005,2.609,57193.0,0.0
2015-06-21,-0.7379999999999999,0.008000000000000007,2.9130000000000003,57194.0,0.0
2015-06-22,-0.991,1.3860000000000001,1.458,57195.0,0.0
2015-06-23,-1.279,-0.026000000000000023,1.817,57196.0,0.0
2015-06-24,1.4580000000000002,2.302,2.116,57197.0,0.0
2015-06-25,-1.25,1.5910000000000002,1.992,57198.0,0.0
2015-06-26,-0.709,0.395,2.9669999999999996,57199.0,0.0
2015-06-27,-0.43799999999999994,1.424,0.09299999999999997,57200.0,0.0
2015-06-28,0.201,1.088,0.20899999999999996,57201.0,0.0
2015-06-29,0.615,1.218,2.064,57202.0,0.0
2015-06-30,-0.31899999999999995,0.4630000000000001,1.288,57203.0,0.0
2015-07-01,0.30600000000000005,1.6179999999999999,1.611,57204.0,0.0
2015-07-02,0.392,1.1880000000000002,1.803,57205.0,0.0
2015-07-03,-0.17899999999999994,1.2309999999999999,-0.16700000000000004,57206.0,0.0
2015-07-04,-0.31899999999999995,0.9830000000000001,2.724,57207.0,0.0
2015-07-05,0.253,0.3420000000000001,0.905,57208.0,0.0
2015-07-06,-1.258,1.7069999999999999,1.304,57209.0,0.0
2015-07-07,0.492,2.6799999999999997,1.307,57210.0,0.0
2015-07-08,-0.7479999999999999,0.484,0.04600000000000004,57211.0,0.0
2015-07-09,-0.8370000000000001,0.5990000000000002,1.787,57212.0,0.0
2015-07-10,-0.20799999999999996,1.6110000000000002,2.162,57213.0,0.0
2015-07-11,-0.354,1.5990000000000002,0.702,57214.0,0.0
2015-07-12,0.007000000000000006,0.8900000000000001,1.435,57215.0,0.0
2015-07-13,0.388,0.617,1.119,57216.0,0.0
2015-07-14,-0.816,2.519,2.008,57217.0,0.0
2015-07-15,1.0979999999999999,0.895,0.7889999999999999,57218.0,0.0
2015-07-16,-0.8689999999999999,1.04,1.173,57219.0,0.0
2015-07-17,0.8440000000000001,2.07,1.0839999999999999,57220.0,0.0
2015-07-18,0.821,0.8039999999999998,1.386,57221.0,0.0
2015-07-19,0.323,0.3700000000000001,2.896,57222.0,0.0
2015-07-20,1.42,1.029,1.369,57223.0,0.0
2015-07-21,0.23,0.8820000000000001,0.41999999999999993,57224.0,0.0
2015-07-22,0.553,1.2069999999999999,1.047,57225.0,0.0
2015-07-23,-0.19099999999999995,0.9129999999999998,2.268,57226.0,0.0
2015-07-24,-1.4500000000000002,0.6760000000000002,2.965,57227.0,0.0
2015-07-25,0.914,1.476,0.828,57228.0,0.0
2015-07-26,0.43000000000000005,1.6190000000000002,2.7880000000000003,57229.0,0.0
2015-07-27,0.10200000000000004,0.30800000000000005,2.239,57230.0,0.0
2015-07-28,0.872,0.911,1.855,57231.0,0.0
2015-07-29,-0.46099999999999997,1.931,2.5380000000000003,57232.0,0.0
2015-07-30,-0.888,1.6110000000000002,3.2640000000000002,57233.0,0.0
2015-07-31,1.0150000000000001,0.33299999999999996,2.46,57234.0,0.0
2015-08-01,1.7189999999999999,2.326,2.752,57235.0,0.0
2015-08-02,-0.656,-0.28400000000000003,1.972,57236.0,0.0
2015-08-03,-0.235,-0.3799999999999999,2.357,57237.0,0.0
2015-08-04,-0.61,0.4630000000000001,0.4039999999999999,57238.0,0.0
2015-08-05,0.17,1.4889999999999999,0.6859999999999999,57239.0,0.0
2015-08-06,-0.2899999999999999,1.3210000000000002,0.942,57240.0,0.0
2015-08-07,-0.9089999999999999,0.030000000000000027,1.286,57241.0,0.0
2015-08-08,-0.516,0.839,1.853,57242.0,0.0
2015-08-09,-0.9269999999999999,1.5910000000000002,2.207,57243.0,0.0
2015-08-10,0.67,-0.0009999999999998899,2.702,57244.0,0.0
2015-08-11,-0.727,-0.517,1.101,57245.0,0.0
2015-08-12,-1.428,1.342,0.8919999999999999,57246.0,0.0
2015-08-13,0.692,1.129,1.778,57247.0,0.0
2015-08-14,0.558,-0.522,1.855,57248.0,0.0
2015-08-15,0.23500000000000001,1.3490000000000002,1.138,57249.0,0.0
2015-08-16,1.658,0.661,1.3539999999999999,57250.0,0.0
2015-08-17,0.19000000000000003,0.44399999999999995,1.053,57251.0,0.0
2015-08-18,-0.949,-0.709,3.327,57252.0,0.0
2015-08-19,-0.07399999999999995,1.064,0.597,57253.0,0.0
2015-08-20,-0.5489999999999999,0.6659999999999999,2.471,57254.0,0.0
2015-08-21,-0.014999999999999958,0.7959999999999998,2.9219999999999997,57255.0,0.0
2015-08-22,-0.02699999999999997,2.443,2.099,57256.0,0.0
2015-08-23,-0.8529999999999999,-0.561,0.736,57257.0,0.0
2015-08-24,-0.5509999999999999,0.9300000000000002,1.044,57258.0,0.0
2015-08-25,-1.076,-0.65,1.9689999999999999,57259.0,0.0
2015-08-26,0.47100000000000003,1.112,2.008,57260.0,0.0
2015-08-27,0.677,1.109,1.605,57261.0,0.0
2015-08-28,0.464,1.274,1.6219999999999999,57262.0,0.0
2015-08-29,0.47600000000000003,-0.02400000000000002,0.6729999999999999,57263.0,0.0
2015-08-30,-0.17399999999999993,1.823,1.4869999999999999,57264.0,0.0
2015-08-31,-0.59,0.532,0.237,57265.0,0.0
2015-09-01,-0.21799999999999997,0.6190000000000002,1.633,57266.0,0.0
2015-09-02,0.597,-0.06899999999999995,0.883,57267.0,0.0
2015-09-03,1.135,-0.24,2.019,57268.0,0.0
2015-09-04,-0.495,0.393,1.391,57269.0,0.0
2015-09-05,0.30300000000000005,0.1379999999999999,1.9449999999999998,57270.0,0.0
2015-09-06,0.30900000000000005,1.1349999999999998,2.082,57271.0,0.0
2015-09-07,0.403,0.377,0.43799999999999994,57272.0,0.0
2015-09-08,1.6070000000000002,1.778,1.4829999999999999,57273.0,0.0
2015-09-09,0.762,0.6779999999999999,2.218,57274.0,0.0
2015-09-10,0.059,0.02400000000000002,2.751,57275.0,0.0
2015-09-11,-0.6669999999999999,0.5499999999999998,3.8309999999999995,57276.0,0.0
2015-09-12,-0.53,-0.04800000000000004,2.118,57277.0,0.0
2015-09-13,-0.118,0.4910000000000001,2.3979999999999997,57278.0,0.0
2015-09-14,-0.8849999999999999,-0.25,2.043,57279.0,0.0
2015-09-15,0.635,-0.31099999999999994,2.187,57280.0,0.0
2015-09-16,-1.8639999999999999,0.2509999999999999,2.12,57281.0,0.0
2015-09-17,-1.2229999999999999,-0.738,1.214,57282.0,0.0
2015-09-18,-0.5609999999999999,0.486,0.7349999999999999,57283.0,0.0
2015-09-19,-0.061,0.09800000000000009,1.053,57284.0,0.0
2015-09-20,-0.914,-0.566,2.1639999999999997,57285.0,0.0
2015-09-21,0.22400000000000003,-0.764,2.182,57286.0,0.0
2015-09-22,1.0310000000000001,0.6139999999999999,1.93,57287.0,0.0
2015-09-23,0.28900000000000003,1.1219999999999999,1.592,57288.0,0.0
2015-09-24,-0.536,0.19199999999999995,1.3419999999999999,57289.0,0.0
2015-09-25,1.8279999999999998,0.31200000000000006,2.17,57290.0,0.0
2015-09-26,1.181,0.843,2.275,57291.0,0.0
2015-09-27,0.522,0.5350000000000001,2.552,57292.0,0.0
2015-09-28,-1.4700000000000002,-0.7,1.8639999999999999,57293.0,0.0
2015-09-29,-1.125,-0.45100000000000007,1.538,57294.0,0.0
2015-09-30,-0.575,1.025,1.778,57295.0,0.0
2015-10-01,1.0470000000000002,-1.938,1.83,57296.0,0.0
2015-10-02,0.02400000000000002,0.14100000000000001,2.427,57297.0,0.0
2015-10-03,-1.891,1.0219999999999998,2.4859999999999998,57298.0,0.0
2015-10-04,0.19500000000000003,-0.014000000000000012,1.382,57299.0,0.0
2015-10-05,0.36100000000000004,-0.925,1.69,57300.0,0.0
2015-10-06,0.894,-0.903,1.746,57301.0,0.0
2015-10-07,0.71,-1.0070000000000001,1.289,57302.0,0.0
2015-10-08,0.126,-0.0009999999999998899,0.879,57303.0,0.0
2015-10-09,0.47800000000000004,0.9620000000000002,1.811,57304.0,0.0
2015-10-10,-0.246,0.8170000000000002,3.6689999999999996,57305.0,0.0
2015-10-11,0.45,0.9220000000000002,2.133,57306.0,0.0
2015-10-12,-2.217,0.6269999999999998,1.883,57307.0,0.0
2015-10-13,1.646,-1.712,1.391,57308.0,0.0
2015-10-14,-1.116,-0.30400000000000005,0.2679999999999999,57309.0,0.0
2015-10-15,1.009,0.1419999999999999,1.877,57310.0,0.0
2015-10-16,0.487,-0.4930000000000001,1.341,57311.0,0.0
2015-10-17,0.03600000000000003,0.8330000000000002,3.559,57312.0,0.0
2015-10-18,-0.8729999999999999,-1.108,1.781,57313.0,0.0
2015-10-19,0.859,0.2789999999999999,2.083,57314.0,0.0
2015-10-20,-0.18899999999999995,-0.838,1.705,57315.0,0.0
2015-10-21,-0.514,-0.548,2.997,57316.0,0.0
2015-10-22,2.035,0.43799999999999994,1.777,57317.0,0.0
2015-10-23,-0.504,-0.026999999999999913,1.946,57318.0,0.0
2015-10-24,0.324,-0.367,2.52,57319.0,0.0
2015-10-25,-0.068,-0.594,2.496,57320.0,0.0
2015-10-26,-0.689,1.205,2.596,57321.0,0.0
2015-10-27,-0.371,0.9119999999999999,2.4219999999999997,57322.0,0.0
2015-10-28,-0.522,-0.713,1.542,57323.0,0.0
2015-10-29,-0.6449999999999999,-0.4019999999999999,3.0999999999999996,57324.0,0.0
2015-10-30,0.653,-0.10299999999999998,0.2629999999999999,57325.0,0.0
2015-10-31,0.17700000000000002,0.7589999999999999,0.967,57326.0,0.0
2015-11-01,-0.136,-1.104,0.4059999999999999,57327.0,0.0
2015-11-02,1.041,-0.4710000000000001,0.875,57328.0,0.0
2015-11-03,0.463,-0.739,1.591,57329.0,0.0
2015-11-04,-0.122,-1.568,1.6139999999999999,57330.0,0.0
2015-11-05,-0.525,-0.4039999999999999,1.741,57331.0,0.0
2015-11-06,0.523,0.8279999999999998,1.279,57332.0,0.0
2015-11-07,0.75,0.31400000000000006,2.441,57333.0,0.0
2015-11-08,2.274,0.351,2.806,57334.0,0.0
2015-11-09,-0.11699999999999999,0.3799999999999999,3.689,57335.0,0.0
2015-11-10,1.183,0.8460000000000001,1.488,57336.0,0.0
2015-11-11,-0.19199999999999995,1.245,1.396,57337.0,0.0
2015-11-12,-0.42599999999999993,0.04400000000000004,0.746,57338.0,0.0
2015-11-13,0.16100000000000003,2.387,1.276,57339.0,0.0
2015-11-14,1.544,1.616,1.8559999999999999,57340.0,0.0
2015-11-15,0.22500000000000003,1.512,3.252,57341.0,0.0
2015-11-16,-1.06,0.556,2.046,57342.0,0.0
2015-11-17,-0.501,-0.8,1.855,57343.0,0.0
2015-11-18,-0.684,-0.89,3.434,57344.0,0.0
